Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Training,10,Tom covered the gorilla with the grass,covered,gorilla,grass,gorillamallet,Sentence,2,InstControl,10,tomgorillagrass_nopauses.mp3,tomgorillagrassinstleft2_context.png,tomgorillagrassmodright2_context.png,tomgorillagrassmodright2_context.png,tomgorillagrassinstleft2_context.png,2,mod,inst,R,L,645,3271,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillagrassmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillagrassinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillagrass_nopauses.mp3?raw=true,0.72080542
D,Training,10,Who did it? ,covered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.72080542
D,Training,36,Tom knocked on the hawk with the watering can,knocked on,hawk,watering can,hawkmallet,Sentence,2,InstControl,12,tomhawkwateringcan_nopauses.mp3,tomhawkwateringcaninstleft2_context.png,tomhawkwateringcanmodright2_context.png,tomhawkwateringcanmodright2_context.png,tomhawkwateringcaninstleft2_context.png,2,mod,inst,R,L,598,3648,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkwateringcanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkwateringcaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkwateringcan_nopauses.mp3?raw=true,0.739448116
D,Training,36,Who did it?,knocked on,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.739448116
D,Training,61,Kate scratched the dolphin with the chopsticks,scratched,dolphin,chopsticks,dolphinoar,Sentence,2,InstControl,1,katedolphinchopsticks_nopauses.mp3,katedolphinchopsticksinstleft2_context.png,katedolphinchopsticksmodright2_context.png,katedolphinchopsticksmodright2_context.png,katedolphinchopsticksinstleft2_context.png,2,mod,inst,R,L,374,3468,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinchopsticksmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinchopsticksinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinchopsticks_nopauses.mp3?raw=true,0.740309663
D,Training,61,Who did not do it?,scratched,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.740309663
D,Training,133,Kate smashed the dolphin with the fencepost,smashed,dolphin,fencepost,dolphinoar,Sentence,2,InstControl,1,katedolphinfencepost_nopauses.mp3,katedolphinfencepostinstleft2_context.png,katedolphinfencepostmodright2_context.png,katedolphinfencepostmodright2_context.png,katedolphinfencepostinstleft2_context.png,2,mod,inst,R,L,371,3319,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfencepostmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinfencepostinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinfencepost_nopauses.mp3?raw=true,0.756773664
D,Training,133,Who did it?,smashed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.756773664
D,Training,105,Kate crushed the whale with the tweezers,crushed,whale,tweezers,whalemallet,Sentence,2,InstControl,9,katewhaletweezers_nopauses.mp3,katewhaletweezersinstright2_context.png,katewhaletweezersmodleft2_context.png,katewhaletweezersinstright2_context.png,katewhaletweezersmodleft2_context.png,1,inst,mod,L,R,408,3079,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaletweezersinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaletweezersmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhaletweezers_nopauses.mp3?raw=true,0.758102466
D,Training,105,Who did it?,crushed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.758102466
D,Training,72,Tom scratched the hawk with the stick,scratched,hawk,stick,hawktennisracket,Sentence,2,InstControl,12,tomhawkstick_nopauses.mp3,tomhawkstickinstright2_context.png,tomhawkstickmodleft2_context.png,tomhawkstickinstright2_context.png,tomhawkstickmodleft2_context.png,1,inst,mod,L,R,575,2969,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkstickinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkstickmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkstick_nopauses.mp3?raw=true,0.760365482
D,Training,72,Who did not do it?,scratched,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.760365482
D,Training,123,Kate slapped the fox with the spoon,slapped,fox,spoon,foxladle,Sentence,2,InstControl,3,katefoxspoon_nopauses.mp3,katefoxspooninstright2_context.png,katefoxspoonmodleft2_context.png,katefoxspooninstright2_context.png,katefoxspoonmodleft2_context.png,1,inst,mod,L,R,381,3054,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxspooninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxspoonmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxspoon_nopauses.mp3?raw=true,0.766032624
D,Training,123,Who did not do it?,slapped,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.766032624
D,Training,22,Tom hit the gorilla with the leaf,hit,gorilla,leaf,gorillatennisracket,Sentence,2,InstControl,10,tomgorillaleaf_nopauses.mp3,tomgorillaleafinstright2_context.png,tomgorillaleafmodleft2_context.png,tomgorillaleafinstright2_context.png,tomgorillaleafmodleft2_context.png,1,inst,mod,L,R,603,2808,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillaleafinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillaleafmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillaleaf_nopauses.mp3?raw=true,0.766852278
D,Training,22,Who did it? ,hit,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.766852278
D,Training,83,Kate jabbed the buffalo with the sack,jabbed,buffalo,sack,buffalomallet,Sentence,2,InstControl,11,katebuffalosack_nopauses.mp3,katebuffalosackinstright2_context.png,katebuffalosackmodleft2_context.png,katebuffalosackinstright2_context.png,katebuffalosackmodleft2_context.png,1,inst,mod,L,R,477,3032,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalosackinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalosackmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katebuffalosack_nopauses.mp3?raw=true,0.772588727
D,Training,83,Who did it?,jabbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.772588727
D,Training,9,Kate covered the whale with the grass,covered,whale,grass,whalemallet,Sentence,2,InstControl,9,katewhalegrass_nopauses.mp3,katewhalegrassinstright2_context.png,katewhalegrassmodleft2_context.png,katewhalegrassinstright2_context.png,katewhalegrassmodleft2_context.png,1,inst,mod,L,R,457,2994,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalegrassinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalegrassmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalegrass_nopauses.mp3?raw=true,0.779740452
D,Training,9,Who did it? ,covered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.779740452
D,Training,116,Tom stung the girl with the pin,stung,girl,pin,girltennisracket,Sentence,2,InstControl,8,tomgirlpin_nopauses.mp3,tomgirlpininstright2_context.png,tomgirlpinmodleft2_context.png,tomgirlpininstright2_context.png,tomgirlpinmodleft2_context.png,1,inst,mod,L,R,650,3042,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlpininstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlpinmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlpin_nopauses.mp3?raw=true,0.789991961
D,Training,116,Who did it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.789991961
D,Training,34,Tom knocked on the gorilla with the watering can,knocked on,gorilla,watering can,gorillamallet,Sentence,2,InstControl,10,tomgorillawateringcan_nopauses.mp3,tomgorillawateringcaninstleft2_context.png,tomgorillawateringcanmodright2_context.png,tomgorillawateringcanmodright2_context.png,tomgorillawateringcaninstleft2_context.png,2,mod,inst,R,L,569,4040,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillawateringcanmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillawateringcaninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillawateringcan_nopauses.mp3?raw=true,0.793994254
D,Training,34,Who did not do it?,knocked on,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.793994254
D,Training,141,Kate smashed the whale with the rope,smashed,whale,rope,whaletennisracket,Sentence,2,InstControl,9,katewhalerope_nopauses.mp3,katewhaleropeinstleft2_context.png,katewhaleropemodright2_context.png,katewhaleropemodright2_context.png,katewhaleropeinstleft2_context.png,2,mod,inst,R,L,395,3042,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleropemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleropeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalerope_nopauses.mp3?raw=true,0.80011911
D,Training,141,Who did it?,smashed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.80011911
D,Training,134,Tom smashed the cow with the fencepost,smashed,cow,fencepost,cowoar,Sentence,2,InstControl,2,tomcowfencepost_nopauses.mp3,tomcowfencepostinstright2_context.png,tomcowfencepostmodleft2_context.png,tomcowfencepostinstright2_context.png,tomcowfencepostmodleft2_context.png,1,inst,mod,L,R,580,3587,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowfencepostinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowfencepostmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowfencepost_nopauses.mp3?raw=true,0.808154382
